scenario_id,basis,model,history_window_years,history_start_ay,attempted_fits,successful_fits,failed_fits,success_rate,mean_runtime_seconds,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,root_mean_squared_error,standard_deviation_percentage_error
long_stable_no_break,gross,regularized_tweedie,5,2020,1,0,1,0.0,0.005166700000700075,,,,,
long_stable_no_break,ceded,chain_ladder,15,2010,1,0,1,0.0,0.00844659999711439,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,15,2010,1,0,1,0.0,0.026988099998561665,,,,,
long_stable_no_break,ceded,cashflow_uplift,15,2010,1,0,1,0.0,0.01331900000513997,,,,,
long_stable_no_break,ceded,regularized_poisson,15,2010,1,1,0,1.0,1.2478361000030418,38.673250880181534,38.673250880181534,38.673250880181534,87499150.7905572,
long_stable_no_break,ceded,regularized_poisson_break_interaction,15,2010,1,1,0,1.0,1.242829900002107,38.673250880057616,38.673250880057616,38.673250880057616,87499150.79027683,
long_stable_no_break,ceded,regularized_tweedie,15,2010,1,1,0,1.0,6.074833799997577,40.9351417193957,40.9351417193957,40.9351417193957,92616732.66194838,
long_stable_no_break,ceded,chain_ladder,10,2015,1,0,1,0.0,0.007900299999164417,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,10,2015,1,0,1,0.0,0.019777100002102088,,,,,
long_stable_no_break,ceded,cashflow_uplift,10,2015,1,0,1,0.0,0.011325899999064859,,,,,
long_stable_no_break,ceded,regularized_poisson,10,2015,1,1,0,1.0,0.566109499995946,64.84160860982196,64.84160860982196,64.84160860982196,146705683.13047057,
long_stable_no_break,ceded,regularized_poisson_break_interaction,10,2015,1,1,0,1.0,0.6066697999995085,64.8416086098081,64.8416086098081,64.8416086098081,146705683.13043922,
long_stable_no_break,ceded,regularized_tweedie,10,2015,1,1,0,1.0,2.556498099998862,-13.443098760900105,-13.443098760900105,13.443098760900105,30415330.979458362,
long_stable_no_break,ceded,chain_ladder,7,2018,1,0,1,0.0,0.007379199996648822,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,7,2018,1,0,1,0.0,0.016346100004739128,,,,,
long_stable_no_break,ceded,cashflow_uplift,7,2018,1,0,1,0.0,0.010598399996524677,,,,,
long_stable_no_break,ceded,regularized_poisson,7,2018,1,0,1,0.0,0.21860829999786802,,,,,
long_stable_no_break,ceded,regularized_poisson_break_interaction,7,2018,1,0,1,0.0,0.2460131000043475,,,,,
long_stable_no_break,ceded,regularized_tweedie,7,2018,1,0,1,0.0,1.0052192999937688,,,,,
long_stable_no_break,ceded,chain_ladder,5,2020,1,0,1,0.0,0.007170800003223121,,,,,
long_stable_no_break,ceded,inflation_adjusted_chain_ladder,5,2020,1,0,1,0.0,0.014418400001886766,,,,,
long_stable_no_break,ceded,cashflow_uplift,5,2020,1,0,1,0.0,0.010099899998749606,,,,,
long_stable_no_break,ceded,regularized_poisson,5,2020,1,0,1,0.0,0.0050466999964555725,,,,,
long_stable_no_break,ceded,regularized_poisson_break_interaction,5,2020,1,0,1,0.0,0.014527999999700114,,,,,
long_stable_no_break,ceded,regularized_tweedie,5,2020,1,0,1,0.0,0.005589300002611708,,,,,
