scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,accident_year,expected_gross_ultimate,expected_ceded_ultimate,expected_retained_ultimate,exposure_measure,expected_gross_loss_per_claim,expected_ceded_loss_per_claim,gross_standard_deviation,ceded_standard_deviation,retained_standard_deviation,gross_mcse,ceded_mcse,retained_mcse,gross_relative_mcse,ceded_relative_mcse,calibration_records,unique_calibrations,pricing_assumption_version,calibration_simulations,calibration_seed_base,attachment,limit
long_shock_no_break,constant,long,shock,False,2021,193325071.8963372,76336564.46998228,116988507.4263549,50.2,3851097.049727833,1520648.6946211609,40200359.052430004,14880627.585098946,29885896.10565767,2842594.649210727,1052219.2673735064,2113251.979814717,0.014703704084149798,0.013783948422086367,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2022,203114840.61816338,87209449.14716339,115905391.47099997,49.945,4066770.2596488814,1746109.7036172468,36763459.44521695,15287398.273619706,24688500.85303475,2599569.147358953,1080982.2985976012,1745740.6370510734,0.012798519002586798,0.012395242822523455,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2023,219484745.11390504,98264505.52551085,121220239.58839421,50.12,4379184.858617419,1960584.707212906,39956866.66451508,16156978.32177843,27395724.97392139,2825377.1373445317,1142470.8934813573,1937170.2904581465,0.012872772255211896,0.011626485956159987,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_shock_no_break,constant,long,shock,False,2024,229185127.12509826,107915674.49861099,121269452.62648727,49.82,4600263.491069816,2166111.4913410475,39772022.123198666,17850093.508756824,24811753.268812805,2812306.6544815167,1262192.2164855923,1754455.898950502,0.01227089510457827,0.011696097182822485,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2010,100582503.17152128,15909370.229102671,84673132.94241862,50.65,1985834.2185887715,314104.05190725904,17557101.359733608,6557116.297905228,13124714.340119755,1241474.5429447189,463658.13992776163,928057.4511035002,0.012342847948690021,0.029143714254609633,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2011,105879330.2140062,17626215.288789973,88253114.92521621,50.735,2086909.0413719562,347417.27187917556,20855843.419798817,6658732.330553537,15944465.449304016,1474730.8309504578,470843.47850405093,1127443.9641597483,0.013928411031404256,0.026712681695400645,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2012,110388674.84077077,19863098.299308535,90525576.54146224,49.8,2216640.0570435897,398857.3955684445,19791226.05931146,6916527.514608503,15434577.405269716,1399451.0154535046,489072.350784301,1091389.4348014884,0.012677487228396674,0.024622158306558166,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2013,115377063.09113184,22284546.85859166,93092516.23254018,50.735,2274111.8180966163,439234.1945124995,19836383.07781186,7642704.484196204,14939722.977071844,1402644.0988534845,540420.816737997,1056397.9426135977,0.012157044574324021,0.02425092240678169,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2014,117366104.22518967,24035702.32203042,93330401.90315926,49.86,2353913.0410186457,482063.8251510313,20203059.519895073,8401169.634494295,14307507.007782737,1428572.038723324,594052.4018449425,1011693.5227077223,0.012171930287319846,0.024715416836413862,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2015,120241110.04206005,25339388.312630706,94901721.72942933,49.485,2429849.6522594737,512062.0049031162,21417488.48598873,7561265.770077894,16475390.20329822,1514445.1344427431,534662.2300375801,1164986.0135446582,0.012595069472603786,0.021100044856689443,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2016,126683326.71276742,28101244.261342768,98582082.45142467,49.53,2557708.9988444867,567358.0509053657,24441718.90937623,8452019.264310637,18782992.112823226,1728290.51846754,597648.0136513386,1328158.109395074,0.01364260446353876,0.02126767085802987,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2017,129953326.85567361,31524208.805279423,98429118.05039419,49.545,2622935.247869081,636274.271980612,23086763.498769443,9240470.325465377,16714606.19775697,1632480.7025629936,653399.9228489632,1181901.138729665,0.012562053947076164,0.02072692535710958,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2018,130588413.27147625,30739591.900366135,99848821.37111011,50.6,2580798.681254471,607501.8162127695,23041954.423948713,9206859.387358572,16025638.476330616,1629312.2224965503,651023.2706232269,1133183.763945743,0.012476698212952653,0.021178656916895265,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2019,133579333.82509182,34023368.890538394,99555964.93455341,49.345,2707049.0186461005,689499.8255251474,22060769.02545924,8365459.915560008,16367320.875162015,1559931.9376092372,591527.3434036725,1157344.3580683197,0.011677943682903862,0.017385913349931996,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2020,140213842.94545358,37041224.37720756,103172618.56824604,50.475,2777886.933045143,733852.8851353653,22672508.831163198,9488366.842930218,16151325.585518083,1603188.474102738,670928.8537021551,1142071.1846671621,0.011433881565648374,0.018113031223530376,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2021,149390038.76196885,41702944.361858375,107687094.40011045,50.2,2975897.1864934033,830735.9434633142,30980263.108332437,10436109.255150756,24162425.75871283,2190635.4126845296,737944.3623520789,1708541.510390235,0.014663865347641995,0.017695258060172,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2022,152053197.41392848,45657053.295888536,106396144.11803994,49.945,3044412.802361167,914146.6272076992,27475753.35659362,11293042.853610039,18738319.204425413,1942829.1516656394,798538.7182017937,1324999.257748732,0.012777298897416484,0.017489931140030515,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2023,159911006.8340473,50561456.877158605,109349549.95688868,50.12,3190562.785994559,1008807.998347139,29102275.78912031,11373162.012113124,20581182.124857903,2057841.6558448053,804203.9982298429,1455309.3445322379,0.012868667995945993,0.01590547519593222,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_break,constant,long,stable,True,2024,163158516.39432487,54823732.60771822,108334783.78660665,49.82,3274960.1845508805,1100436.2225555645,28320465.017955247,11679128.054038327,18879451.583734777,2002559.2860552554,825839.0645356547,1334978.8239941965,0.01227370369815958,0.015063532256090697,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_stable_no_break,constant,long,stable,False,2010,100582503.17152128,15909370.229102671,84673132.94241862,50.65,1985834.2185887715,314104.05190725904,17557101.359733608,6557116.297905228,13124714.340119755,1241474.5429447189,463658.13992776163,928057.4511035002,0.012342847948690021,0.029143714254609633,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
