analysis_type,experiment_step,experiment_name,source_file,scenario_id,simulation_id,seed,model,basis,success,applicable,fit_attempted,status,failure_type,failure_message,applicability_reason,estimated_reserve,true_reserve,reserve_error,percentage_error,absolute_percentage_error,runtime_seconds,tail_type,inflation_scenario,structural_break,history_window_years,history_start_ay,prior_multiplier,pattern_variant,treaty_variant,calibration_version,prior_version,selected_alpha,selected_power,selected_hyperparameter,validation_metric,observed_paid,true_ultimate,pipeline_reconciliation_passed,model_reconciliation_passed
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,1,20260817,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1230509455.8797746,776649688.4045899,453859767.4751847,58.43815741528371,58.43815741528371,0.1675049759996909,long,shock,True,,,,,,,,,,,,1221321986.2212884,1997971674.6258783,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,1,20260817,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,379285494.5832111,,,,0.0577703789995212,long,shock,True,,,,,,,,,,,,195081558.0873696,574367052.6705806,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,1,20260817,cashflow_uplift,gross,True,True,True,success,,,,1245651998.8885791,776649688.4045899,469002310.4839893,60.38788368632757,60.38788368632757,0.110198613000648,long,shock,True,,,,,,,,,,,,1221321986.2212884,1997971674.6258783,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,1,20260817,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,379285494.5832111,,,,0.0215555080003468,long,shock,True,,,,,,,,,,,,195081558.0873696,574367052.6705806,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,1,20260817,regularized_poisson,gross,True,True,True,success,,,,1049641524.2683016,776649688.4045899,272991835.86371183,35.14993180831597,35.14993180831597,3.0516014329996324,long,shock,True,,,,,,,,0.001,,,,1221321986.2212884,1997971674.6258783,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_break,1,20260817,regularized_poisson,ceded,True,True,True,success,,,,939547915.5077072,379285494.5832111,560262420.9244962,147.71522479132952,147.71522479132952,2.61837889599974,long,shock,True,,,,,,,,0.1,,,,195081558.0873696,574367052.6705806,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,chain_ladder,gross,True,True,True,success,,,,114974564.0352096,107139513.3591665,7835050.676043093,7.312942191343967,7.312942191343967,0.0408958139996684,short,stable,False,,,,,,,,,,,,1560263867.5302718,1667403380.8894386,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,chain_ladder,ceded,True,True,True,success,,,,54164524.155316256,53582073.925859615,582450.2294566408,1.0870244221277527,1.0870244221277527,0.0404224590001831,short,stable,False,,,,,,,,,,,,283940336.7788383,337522410.70469785,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,114942074.84892233,107139513.3591665,7802561.489755809,7.282618004432301,7.282618004432301,0.0879958010000336,short,stable,False,,,,,,,,,,,,1560263867.5302718,1667403380.8894386,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,55344584.0235666,53582073.925859615,1762510.0977069885,3.289365208494424,3.289365208494424,0.0796148790004735,short,stable,False,,,,,,,,,,,,283940336.7788383,337522410.70469785,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,cashflow_uplift,gross,True,True,True,success,,,,114974564.0352096,107139513.3591665,7835050.676043093,7.312942191343967,7.312942191343967,0.0815692420001141,short,stable,False,,,,,,,,,,,,1560263867.5302718,1667403380.8894386,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,cashflow_uplift,ceded,True,True,True,success,,,,54164524.155316256,53582073.925859615,582450.2294566408,1.0870244221277527,1.0870244221277527,0.070298399999956,short,stable,False,,,,,,,,,,,,283940336.7788383,337522410.70469785,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,regularized_poisson,gross,True,True,True,success,,,,121798197.35791664,107139513.3591665,14658683.99875015,13.681865391351437,13.681865391351437,2.297300467999776,short,stable,False,,,,,,,,0.001,,,,1560263867.5302718,1667403380.8894386,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_stable_no_break,2,20260818,regularized_poisson,ceded,True,True,True,success,,,,75673824.1319769,53582073.925859615,22091750.206117287,41.22974082094167,41.22974082094167,2.1156973799998013,short,stable,False,,,,,,,,0.01,,,,283940336.7788383,337522410.70469785,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,chain_ladder,gross,True,True,True,success,,,,124909412.81032328,118893676.42537048,6015736.384952799,5.059761432079926,5.059761432079926,0.0391016679996027,short,emerging,False,,,,,,,,,,,,1587794059.9479802,1706687736.3733506,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,chain_ladder,ceded,True,True,True,success,,,,66823335.86827976,67858248.2673998,-1034912.3991200476,-1.525109217440905,1.525109217440905,0.0394871939997756,short,emerging,False,,,,,,,,,,,,297659277.6447887,365517525.9121885,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,127683741.22408465,118893676.42537048,8790064.798714146,7.393214730164112,7.393214730164112,0.0808035629997903,short,emerging,False,,,,,,,,,,,,1587794059.9479802,1706687736.3733506,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,69758483.8553811,67858248.2673998,1900235.5879812983,2.800301564657693,2.800301564657693,0.0809008549995269,short,emerging,False,,,,,,,,,,,,297659277.6447887,365517525.9121885,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,cashflow_uplift,gross,True,True,True,success,,,,128597937.43497914,118893676.42537048,9704261.009608656,8.162133850491214,8.162133850491214,0.0593614849994992,short,emerging,False,,,,,,,,,,,,1587794059.9479802,1706687736.3733506,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,cashflow_uplift,ceded,True,True,True,success,,,,68965748.08215648,67858248.2673998,1107499.8147566766,1.6320784031920512,1.6320784031920512,0.0650366370000483,short,emerging,False,,,,,,,,,,,,297659277.6447887,365517525.9121885,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,regularized_poisson,gross,True,True,True,success,,,,143990957.31260926,118893676.42537048,25097280.88723877,21.10901238973153,21.10901238973153,2.446651752999969,short,emerging,False,,,,,,,,0.001,,,,1587794059.9479802,1706687736.3733506,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_emerging_no_break,2,20260818,regularized_poisson,ceded,True,True,True,success,,,,73563484.95638582,67858248.2673998,5705236.688986018,8.407580264235772,8.407580264235772,2.113712442999713,short,emerging,False,,,,,,,,0.01,,,,297659277.6447887,365517525.9121885,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,chain_ladder,gross,True,True,True,success,,,,137184302.43578097,133268769.0852844,3915533.35049656,2.9380727212921447,2.9380727212921447,0.0426431040004899,short,shock,False,,,,,,,,,,,,1610540784.9827435,1743809554.068028,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,chain_ladder,ceded,True,True,True,success,,,,86574495.3965626,85850689.8971627,723805.4993999004,0.843098058113359,0.843098058113359,0.0401513139995586,short,shock,False,,,,,,,,,,,,309343730.8364114,395194420.73357415,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,143165342.3131172,133268769.0852844,9896573.227832794,7.426025839181835,7.426025839181835,0.0800411239997629,short,shock,False,,,,,,,,,,,,1610540784.9827435,1743809554.068028,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,inflation_adjusted_chain_ladder,ceded,True,True,True,success,,,,91594107.76906632,85850689.8971627,5743417.871903628,6.690007824961514,6.690007824961514,0.0863352309997935,short,shock,False,,,,,,,,,,,,309343730.8364114,395194420.73357415,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,cashflow_uplift,gross,True,True,True,success,,,,144460978.3115011,133268769.0852844,11192209.226216674,8.39822360710355,8.39822360710355,0.0633454880007775,short,shock,False,,,,,,,,,,,,1610540784.9827435,1743809554.068028,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,cashflow_uplift,ceded,True,True,True,success,,,,91513507.15743002,85850689.8971627,5662817.260267317,6.596123184392103,6.596123184392103,0.0597505199993975,short,shock,False,,,,,,,,,,,,309343730.8364114,395194420.73357415,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,regularized_poisson,gross,True,True,True,success,,,,151142804.02201968,133268769.0852844,17874034.936735272,13.412020730300966,13.412020730300966,2.4708805809996197,short,shock,False,,,,,,,,0.01,,,,1610540784.9827435,1743809554.068028,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,short_shock_no_break,2,20260818,regularized_poisson,ceded,True,True,True,success,,,,95720077.6376793,85850689.8971627,9869387.740516588,11.49599118229423,11.49599118229423,2.230205154000032,short,shock,False,,,,,,,,0.1,,,,309343730.8364114,395194420.73357415,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,chain_ladder,gross,True,True,True,success,,,,778575659.2091687,749878049.581145,28697609.628023624,3.82697021789784,3.82697021789784,0.0549810689999503,long,stable,False,,,,,,,,,,,,1196936352.711563,1946814402.2927084,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,326939886.65297246,,,,0.0138866069992218,long,stable,False,,,,,,,,,,,,171928813.22165173,498868699.8746242,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,785536240.5428725,749878049.581145,35658190.9617275,4.755198659521357,4.755198659521357,0.1213607999998203,long,stable,False,,,,,,,,,,,,1196936352.711563,1946814402.2927084,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,326939886.65297246,,,,0.0563508579998597,long,stable,False,,,,,,,,,,,,171928813.22165173,498868699.8746242,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,cashflow_uplift,gross,True,True,True,success,,,,778575659.2091687,749878049.581145,28697609.628023624,3.82697021789784,3.82697021789784,0.0978075650000391,long,stable,False,,,,,,,,,,,,1196936352.711563,1946814402.2927084,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,326939886.65297246,,,,0.0215895100000125,long,stable,False,,,,,,,,,,,,171928813.22165173,498868699.8746242,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,regularized_poisson,gross,True,True,True,success,,,,744314930.036871,749878049.581145,-5563119.544274092,-0.7418699010301009,0.7418699010301009,2.544195559999934,long,stable,False,,,,,,,,0.0001,,,,1196936352.711563,1946814402.2927084,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_no_break,2,20260818,regularized_poisson,ceded,True,True,True,success,,,,505731086.2626562,326939886.65297246,178791199.60968375,54.686260963765534,54.686260963765534,2.5441639310001847,long,stable,False,,,,,,,,0.1,,,,171928813.22165173,498868699.8746242,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,chain_ladder,gross,True,True,True,success,,,,851910177.5408324,873630936.4761838,-21720758.93535137,-2.4862625656278494,2.4862625656278494,0.0668567410002651,long,emerging,False,,,,,,,,,,,,1223254240.621545,2096885177.0977287,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,435759123.7895667,,,,0.0159473209996576,long,emerging,False,,,,,,,,,,,,180225149.7321064,615984273.5216732,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,917131346.3998544,873630936.4761838,43500409.92367065,4.979266198966218,4.979266198966218,0.1462500059997182,long,emerging,False,,,,,,,,,,,,1223254240.621545,2096885177.0977287,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,435759123.7895667,,,,0.06382068899984,long,emerging,False,,,,,,,,,,,,180225149.7321064,615984273.5216732,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,cashflow_uplift,gross,True,True,True,success,,,,922421949.48809,873630936.4761838,48791013.011906266,5.584854081370591,5.584854081370591,0.1244746109996413,long,emerging,False,,,,,,,,,,,,1223254240.621545,2096885177.0977287,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,435759123.7895667,,,,0.023574820000249,long,emerging,False,,,,,,,,,,,,180225149.7321064,615984273.5216732,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,regularized_poisson,gross,True,True,True,success,,,,857315379.6995354,873630936.4761838,-16315556.776648402,-1.867557122285262,1.867557122285262,2.876361440999972,long,emerging,False,,,,,,,,0.001,,,,1223254240.621545,2096885177.0977287,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_emerging_no_break,2,20260818,regularized_poisson,ceded,True,True,True,success,,,,729620233.6271731,435759123.7895667,293861109.8376064,67.43659370389119,67.43659370389119,2.56047174700052,long,emerging,False,,,,,,,,0.1,,,,180225149.7321064,615984273.5216732,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,chain_ladder,gross,True,True,True,success,,,,935993591.8475816,983498757.60152,-47505165.75393832,-4.830221226693789,4.830221226693789,0.0553184159998636,long,shock,False,,,,,,,,,,,,1245938880.1247735,2229437637.726294,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,534015095.1365743,,,,0.0151988880006683,long,shock,False,,,,,,,,,,,,186952060.84313503,720967155.9797094,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,inflation_adjusted_chain_ladder,gross,True,True,True,success,,,,1032540531.4543152,983498757.60152,49041773.85279512,4.986460173309661,4.986460173309661,0.1202931170000738,long,shock,False,,,,,,,,,,,,1245938880.1247735,2229437637.726294,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,inflation_adjusted_chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,534015095.1365743,,,,0.0494799569996757,long,shock,False,,,,,,,,,,,,186952060.84313503,720967155.9797094,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,cashflow_uplift,gross,True,True,True,success,,,,1041789005.57854,983498757.60152,58290247.97701991,5.926824769883147,5.926824769883147,0.0941021730004649,long,shock,False,,,,,,,,,,,,1245938880.1247735,2229437637.726294,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,cashflow_uplift,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,534015095.1365743,,,,0.0222004110000852,long,shock,False,,,,,,,,,,,,186952060.84313503,720967155.9797094,True,False
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,regularized_poisson,gross,True,True,True,success,,,,986711476.4127642,983498757.60152,3212718.81124413,0.3266622134916629,0.3266622134916629,2.71220847999939,long,shock,False,,,,,,,,0.001,,,,1245938880.1247735,2229437637.726294,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_shock_no_break,2,20260818,regularized_poisson,ceded,True,True,True,success,,,,730911852.9155844,534015095.1365743,196896757.7790101,36.87100974714091,36.87100974714091,2.605307279000044,long,shock,False,,,,,,,,0.1,,,,186952060.84313503,720967155.9797094,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,2,20260818,chain_ladder,gross,True,True,True,success,,,,1020538600.1979264,584977012.7306271,435561587.46729946,74.45789800083459,74.45789800083459,0.0588558890003696,long,stable,True,,,,,,,,,,,,1309848529.116362,1894825541.846989,True,True
baseline_model,16,frozen_baseline_experiment,data/final/baseline_step16/results.csv,long_stable_break,2,20260818,chain_ladder,ceded,False,True,True,failed,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,,,256776491.6519569,,,,0.01662332900014,long,stable,True,,,,,,,,,,,,203926973.7624354,460703465.4143924,True,False
